client_num;customer_age;gender;dependent_count;education_level;marital_status;state_cd;zipcode;car_owner;house_owner;personal_loan;contact;customer_job;income;cust_satisfaction_score;card_category;annual_fees;activation_30_days;customer_acq_cost;week_start_date;week_num;qtr;current_year;credit_limit;total_revolving_bal;total_trans_amt;total_trans_vol;avg_utilization_ratio;use_chip;exp_type;interest_earned;delinquent_acc
778260108;50;M;4;Post-Graduate;Married;TX;91750;no;no;no;cellular;Businessman;165200;4;Blue;190;0;108;01-10-2023;Week-40;Q4;2023;4268;1509;14351;112;0.354;Online ;Entertainment;1865.63;0
778264008;36;M;1;Graduate;Single;FL;91750;no;yes;no;cellular;Selfemployeed;74670;3;Blue;375;0;116;01-10-2023;Week-40;Q4;2023;3104;1954;4699;77;0.63;Swipe ;Grocery;986.79;0
778268508;43;M;5;Graduate;Married;MI;91750;yes;yes;no;cellular;Retirees;63037;4;Blue;405;1;90;01-10-2023;Week-40;Q4;2023;5261;1966;4448;86;0.374;Swipe ;Fuel;622.72;0
778272408;54;F;2;Uneducated;Married;CA;91750;no;yes;no;cellular;Blue-collar;25374;3;Blue;475;1;83;01-10-2023;Week-40;Q4;2023;5763;0;2310;48;0;Swipe ;Entertainment;485.1;0
778275783;45;F;2;Unknown;Single;CO;91750;yes;yes;no;unknown;Selfemployeed;33481;5;Blue;480;0;109;01-10-2023;Week-40;Q4;2023;2868;1434;2909;64;0.5;Swipe ;Bills;843.61;0
778282758;37;M;2;High School;Single;CA;91750;no;yes;no;cellular;Govt;51503;4;Blue;320;1;92;01-10-2023;Week-40;Q4;2023;26729;1052;4140;69;0.039;Swipe ;Fuel;910.8;0
778284783;39;M;2;Unknown;Married;FL;91750;no;yes;no;cellular;Govt;71124;3;Blue;390;0;158;01-10-2023;Week-40;Q4;2023;2791;1979;4617;70;0.709;Chip ;Fuel;923.4;0
778286433;65;F;0;High School;Single;TX;91750;yes;no;no;unknown;Selfemployeed;22129;4;Blue;150;1;107;01-10-2023;Week-40;Q4;2023;5876;1297;2133;55;0.221;Swipe ;Bills;575.91;0
778289883;49;F;4;Unknown;Married;CA;91750;yes;yes;no;cellular;Blue-collar;29229;4;Blue;345;1;95;01-10-2023;Week-40;Q4;2023;1507;0;2528;41;0;Chip ;Bills;379.2;0
778327908;49;M;2;Unknown;Married;FL;91750;no;no;no;cellular;Selfemployeed;50264;4;Blue;475;1;106;01-10-2023;Week-40;Q4;2023;2419;2380;4099;73;0.984;Swipe ;Fuel;696.83;0
778340733;50;F;1;Unknown;Married;CA;91750;no;no;no;cellular;Businessman;19020;4;Blue;250;0;126;01-10-2023;Week-40;Q4;2023;8495;1537;1950;31;0.181;Swipe ;Bills;526.5;0
778343958;46;F;2;Graduate;Married;NY;91750;no;no;no;unknown;Selfemployeed;44019;5;Blue;250;0;81;01-10-2023;Week-40;Q4;2023;1451;0;3866;72;0;Chip ;Fuel;463.92;0
778346283;43;F;1;Post-Graduate;Married;NY;91750;yes;no;no;unknown;Retirees;17178;4;Blue;140;1;103;01-10-2023;Week-40;Q4;2023;21006;1905;1856;57;0.091;Swipe ;Entertainment;204.16;0
778348233;35;F;2;Graduate;Married;NY;91750;no;yes;yes;cellular;Selfemployeed;5525;4;Blue;400;0;97;01-10-2023;Week-40;Q4;2023;2753;1811;1038;25;0.658;Swipe ;Bills;186.84;0
778349883;61;M;1;Graduate;Married;CA;91750;no;no;no;cellular;White-collar;52902;4;Blue;460;1;120;01-10-2023;Week-40;Q4;2023;3219;2114;4188;75;0.657;Swipe ;Bills;837.6;0
778353183;43;M;4;Graduate;Married;FL;91750;no;yes;no;cellular;White-collar;94786;5;Blue;245;0;135;01-10-2023;Week-40;Q4;2023;3201;984;5155;77;0.307;Chip ;Travel;1443.4;0
778356408;47;F;3;High School;Married;TX;91750;no;no;no;cellular;Retirees;56158;5;Blue;360;0;113;01-10-2023;Week-40;Q4;2023;2768;1329;4275;78;0.48;Swipe ;Food;897.75;0
778357458;37;F;2;Unknown;Single;FL;91750;no;yes;yes;unknown;Businessman;15082;5;Blue;295;1;70;01-10-2023;Week-40;Q4;2023;2003;1224;1756;42;0.611;Swipe ;Bills;509.24;0
778360608;50;F;4;Uneducated;Single;NY;91750;no;no;no;cellular;Govt;52833;4;Blue;125;1;166;01-10-2023;Week-40;Q4;2023;2403;1105;4186;77;0.46;Swipe ;Entertainment;1046.5;0
778364583;46;F;4;Graduate;Single;NJ;91750;yes;no;no;unknown;Selfemployeed;14975;4;Blue;195;0;88;01-10-2023;Week-40;Q4;2023;5911;916;1656;31;0.155;Chip ;Travel;447.12;0
778372158;45;M;2;Graduate;Married;NJ;91750;no;no;no;telephone;Govt;76569;3;Blue;400;1;99;01-10-2023;Week-40;Q4;2023;2506;1549;4747;91;0.618;Swipe ;Fuel;664.58;0
778375458;55;F;1;Graduate;Single;FL;91750;yes;no;no;cellular;Blue-collar;37009;3;Blue;285;1;115;01-10-2023;Week-40;Q4;2023;30820;1724;3402;75;0.056;Swipe ;Bills;238.14;0
778377183;49;M;4;Uneducated;Married;AK;99504;no;yes;no;cellular;White-collar;80972;4;Blue;465;1;90;01-10-2023;Week-40;Q4;2023;18284;1144;4846;92;0.063;Online ;Bills;1114.58;0
778378983;34;F;4;Graduate;Married;TX;91750;no;no;no;cellular;Govt;28237;5;Blue;140;0;86;01-10-2023;Week-40;Q4;2023;2939;2152;2476;42;0.732;Swipe ;Fuel;470.44;0
778381608;49;F;4;Unknown;Single;CA;91750;yes;no;yes;unknown;White-collar;15401;5;Blue;450;1;102;01-10-2023;Week-40;Q4;2023;6572;417;1766;46;0.063;Swipe ;Fuel;441.5;0
778386033;38;F;1;Graduate;Married;NJ;91750;no;no;no;cellular;Retirees;21104;5;Blue;415;0;114;01-10-2023;Week-40;Q4;2023;3417;1749;2068;34;0.512;Swipe ;Bills;537.68;0
778388358;50;F;1;High School;Single;NY;91750;no;no;no;cellular;Selfemployeed;2565;5;Blue;250;0;46;01-10-2023;Week-40;Q4;2023;4742;855;870;24;0.18;Online ;Bills;174;0
778394358;37;M;3;Unknown;Single;NY;91750;yes;yes;no;cellular;Selfemployeed;58583;4;Blue;300;1;86;01-10-2023;Week-40;Q4;2023;1870;1785;4347;88;0.955;Swipe ;Grocery;1173.69;0
778397358;54;F;3;Doctorate;Single;CA;91750;yes;yes;no;cellular;Retirees;30039;5;Blue;445;1;110;01-10-2023;Week-40;Q4;2023;5096;0;2574;43;0;Swipe ;Grocery;489.06;0
778399008;54;F;3;Graduate;Single;NY;91750;yes;no;no;cellular;Selfemployeed;14975;4;Blue;375;0;95;01-10-2023;Week-40;Q4;2023;4252;0;1598;45;0;Swipe ;Bills;223.72;0
778401033;42;F;4;Uneducated;Married;CA;91750;yes;no;no;cellular;Selfemployeed;14975;3;Blue;300;1;83;01-10-2023;Week-40;Q4;2023;14308;1889;1659;39;0.132;Swipe ;Grocery;447.93;0
778405458;58;M;3;High School;Married;NY;91750;no;no;no;cellular;Businessman;71942;4;Blue;450;1;85;01-10-2023;Week-40;Q4;2023;1461;0;4633;80;0;Online ;Food;972.93;0
778407033;68;M;0;High School;Married;FL;91750;no;yes;no;unknown;Selfemployeed;26249;4;Blue;125;1;58;01-10-2023;Week-40;Q4;2023;2417;1932;2367;50;0.799;Swipe ;Entertainment;426.06;0
778420383;41;M;2;Uneducated;Married;NJ;91750;yes;no;no;cellular;Blue-collar;115458;4;Blue;245;0;78;01-10-2023;Week-40;Q4;2023;7650;2045;8609;109;0.267;Swipe ;Fuel;516.54;0
778422933;51;F;1;High School;Single;CA;91750;no;yes;yes;cellular;Retirees;36350;5;Blue;175;1;73;01-10-2023;Week-40;Q4;2023;19127;985;3323;56;0.051;Swipe ;Fuel;332.3;0
778425408;42;F;4;Unknown;Unknown;TX;91750;no;no;no;cellular;Selfemployeed;11067;4;Blue;340;1;44;01-10-2023;Week-40;Q4;2023;3839;2295;1271;24;0.598;Swipe ;Bills;355.88;0
778426608;47;F;5;Unknown;Unknown;NY;91750;no;yes;no;unknown;Businessman;16165;5;Blue;300;0;85;01-10-2023;Week-40;Q4;2023;1438.3;702;1805;53;0.488;Swipe ;Entertainment;306.85;0
778428108;52;F;1;Graduate;Married;FL;91750;yes;no;no;cellular;Businessman;238388;4;Platinum;275;1;117;01-10-2023;Week-40;Q4;2023;6091;1184;17437;113;0.194;Chip ;Food;1394.96;0
778430733;38;M;2;High School;Single;TX;91750;no;yes;no;unknown;Blue-collar;108518;5;Blue;175;1;114;01-10-2023;Week-40;Q4;2023;12399;1461;7855;82;0.118;Swipe ;Fuel;1099.7;0
778433283;52;F;1;Graduate;Unknown;NY;91750;no;no;no;unknown;Blue-collar;20495;3;Blue;460;0;65;01-10-2023;Week-40;Q4;2023;8989;0;2031;53;0;Chip ;Food;507.75;0
778436283;35;F;1;Graduate;Married;TX;91750;no;yes;no;cellular;White-collar;47685;3;Blue;175;1;95;01-10-2023;Week-40;Q4;2023;3429;1504;4015;76;0.439;Swipe ;Entertainment;562.1;0
778439883;48;M;3;Doctorate;Married;NY;91750;yes;yes;no;telephone;Businessman;109419;4;Blue;200;1;112;01-10-2023;Week-40;Q4;2023;26840;769;7969;93;0.029;Swipe ;Grocery;2151.63;0
778441533;35;F;2;Graduate;Married;NJ;91750;no;yes;no;cellular;Blue-collar;24047;3;Blue;195;1;59;01-10-2023;Week-40;Q4;2023;4549;1631;2240;34;0.359;Swipe ;Fuel;649.6;0
778444908;50;F;2;Unknown;Single;NJ;91750;no;no;no;cellular;Businessman;233874;5;Silver;485;0;90;01-10-2023;Week-40;Q4;2023;34516;1444;16392;116;0.042;Chip ;Travel;2458.8;0
778447908;45;F;3;High School;Single;FL;91750;yes;no;no;cellular;White-collar;51364;4;Blue;275;1;95;01-10-2023;Week-40;Q4;2023;3558;0;4136;65;0;Swipe ;Bills;1158.08;0
778456983;52;F;4;Post-Graduate;Married;TX;91750;yes;no;no;cellular;Govt;16505;4;Blue;495;1;91;01-10-2023;Week-40;Q4;2023;2222;1205;1823;49;0.542;Swipe ;Entertainment;364.6;0
778459833;48;F;4;Graduate;Single;NY;91750;yes;no;no;cellular;Retirees;15763;5;Blue;175;1;98;01-10-2023;Week-40;Q4;2023;11880;2025;1789;42;0.17;Swipe ;Entertainment;465.14;0
778461408;27;F;2;Graduate;Married;FL;91750;yes;no;no;cellular;Retirees;26879;3;Blue;250;0;89;01-10-2023;Week-40;Q4;2023;22149;987;2409;36;0.045;Swipe ;Bills;313.17;0
778465533;44;F;1;High School;Single;TX;91750;yes;no;no;unknown;Blue-collar;17741;3;Blue;200;0;60;01-10-2023;Week-40;Q4;2023;1638;0;1885;51;0;Swipe ;Bills;301.6;0
778471758;42;M;4;Graduate;Married;TX;91750;no;no;no;cellular;Businessman;73326;5;Blue;435;0;108;01-10-2023;Week-40;Q4;2023;2427;2362;4663;85;0.973;Swipe ;Food;466.3;0
778486008;65;F;2;Graduate;Single;CA;91750;no;no;no;cellular;Govt;40118;4;Blue;475;0;87;01-10-2023;Week-40;Q4;2023;4223;2235;3669;62;0.529;Swipe ;Fuel;880.56;0
778493808;51;F;2;Graduate;Single;CA;91750;no;yes;no;unknown;Businessman;15077;5;Blue;330;0;92;01-10-2023;Week-40;Q4;2023;3906;0;1756;32;0;Swipe ;Travel;509.24;0
778502958;40;F;2;Uneducated;Married;CA;91750;yes;no;no;cellular;Retirees;26411;4;Silver;125;1;85;01-10-2023;Week-40;Q4;2023;29812;2031;2385;50;0.068;Swipe ;Entertainment;262.35;0
778506633;49;F;3;Graduate;Single;TX;91750;no;no;no;telephone;Selfemployeed;5225;4;Blue;485;0;78;01-10-2023;Week-40;Q4;2023;7706;392;965;27;0.051;Swipe ;Bills;193;0
778508883;57;F;3;Graduate;Married;NY;91750;no;yes;no;cellular;Blue-collar;12554;5;Blue;190;1;83;01-10-2023;Week-40;Q4;2023;11876;1926;1367;33;0.162;Swipe ;Entertainment;218.72;0
778511733;45;F;3;Graduate;Married;NY;91750;no;yes;no;cellular;Selfemployeed;14975;4;Blue;175;0;118;01-10-2023;Week-40;Q4;2023;5424;1812;1634;44;0.334;Swipe ;Fuel;212.42;0
778523733;31;F;0;Graduate;Single;NY;91750;no;no;no;cellular;Retirees;39429;5;Blue;110;0;99;01-10-2023;Week-40;Q4;2023;13637;0;3625;73;0;Swipe ;Grocery;761.25;0
778550583;57;M;3;Graduate;Married;NY;91750;no;no;no;telephone;White-collar;79214;3;Blue;110;0;82;01-10-2023;Week-40;Q4;2023;1766;0;4808;87;0;Swipe ;Entertainment;384.64;0
778563858;58;M;2;Uneducated;Single;NY;91750;no;yes;yes;cellular;Businessman;172318;3;Blue;250;0;95;01-10-2023;Week-40;Q4;2023;8712;991;14512;115;0.114;Chip ;Fuel;1596.32;0
778567983;50;M;2;Unknown;Married;TX;91750;no;yes;no;cellular;Selfemployeed;66107;5;Blue;465;0;59;01-10-2023;Week-40;Q4;2023;1438.3;0;4512;77;0;Chip ;Fuel;1128;0
778573233;54;F;2;Unknown;Unknown;CA;91750;no;yes;no;cellular;Selfemployeed;19574;4;Blue;175;0;98;01-10-2023;Week-40;Q4;2023;3102;2091;1977;50;0.674;Swipe ;Fuel;494.25;0
778574283;56;F;1;Graduate;Married;MN;91750;yes;yes;no;cellular;Blue-collar;21826;4;Blue;430;1;98;01-10-2023;Week-40;Q4;2023;1438.3;0;2118;64;0;Swipe ;Bills;593.04;0
778601733;50;F;2;Graduate;Married;CA;91750;no;no;no;cellular;Businessman;26252;4;Blue;175;0;127;01-10-2023;Week-40;Q4;2023;2687;1689;2370;34;0.629;Swipe ;Bills;616.2;0
778606308;37;F;2;Graduate;Married;NY;91750;yes;yes;no;cellular;Selfemployeed;34228;5;Blue;200;1;72;01-10-2023;Week-40;Q4;2023;6614;1881;3016;51;0.284;Online ;Fuel;482.56;0
778617708;35;M;3;Uneducated;Single;TX;91750;no;yes;no;unknown;Businessman;25095;3;Blue;125;1;91;01-10-2023;Week-40;Q4;2023;1438.3;864;2299;40;0.601;Chip ;Food;183.92;0
778619358;39;M;2;Unknown;Married;WA;98815;yes;yes;no;cellular;Retirees;76749;4;Blue;385;1;77;01-10-2023;Week-40;Q4;2023;1438.3;860;4754;79;0.598;Chip ;Grocery;950.8;0
778623858;45;F;4;Uneducated;Married;NJ;91750;no;no;no;unknown;Selfemployeed;16520;3;Blue;125;1;68;01-10-2023;Week-40;Q4;2023;3785;1935;1824;49;0.511;Swipe ;Entertainment;310.08;0
778627983;61;F;1;Graduate;Married;TX;91750;no;no;no;cellular;Selfemployeed;14975;3;Blue;345;1;109;01-10-2023;Week-40;Q4;2023;1829;1140;1610;49;0.623;Swipe ;Bills;177.1;0
778632933;34;M;2;Graduate;Married;FL;91750;yes;yes;no;cellular;Retirees;74721;5;Blue;290;0;111;01-10-2023;Week-40;Q4;2023;2548;1998;4702;79;0.784;Swipe ;Bills;611.26;0
778643733;21;M;3;Uneducated;Married;TX;91750;no;yes;no;cellular;White-collar;118036;4;Gold;485;1;73;01-10-2023;Week-40;Q4;2023;23981;1454;9140;64;0.061;Chip ;Grocery;914;0
778659108;53;M;1;Graduate;Unknown;NY;91750;yes;no;no;cellular;Govt;75314;4;Blue;280;1;93;01-10-2023;Week-40;Q4;2023;4789;2203;4718;81;0.46;Online ;Grocery;566.16;0
778661358;51;F;1;Unknown;Single;CA;91750;yes;no;no;cellular;Selfemployeed;14975;5;Blue;405;1;115;01-10-2023;Week-40;Q4;2023;2474;2143;1541;40;0.866;Swipe ;Bills;339.02;0
778663458;45;F;3;Unknown;Married;CA;91750;no;no;no;cellular;Selfemployeed;2565;4;Blue;475;1;56;01-10-2023;Week-40;Q4;2023;1759;0;821;18;0;Swipe ;Entertainment;114.94;0
778669608;45;M;4;Graduate;Married;NY;91750;yes;no;no;unknown;Govt;95162;3;Blue;325;1;45;01-10-2023;Week-40;Q4;2023;1564;0;5172;78;0;Chip ;Bills;1499.88;0
778671483;51;F;2;Graduate;Single;TX;91750;no;yes;yes;cellular;Selfemployeed;51605;4;Blue;175;0;96;01-10-2023;Week-40;Q4;2023;1630;1008;4143;67;0.618;Online ;Food;621.45;0
778679883;38;F;2;High School;Single;NY;91750;yes;yes;no;cellular;Retirees;39797;4;Blue;440;1;100;01-10-2023;Week-40;Q4;2023;6146;0;3645;76;0;Swipe ;Bills;255.15;0
778686408;54;F;4;Graduate;Married;TX;91750;no;no;no;unknown;Selfemployeed;14975;3;Blue;410;1;107;01-10-2023;Week-40;Q4;2023;19324;1040;1744;50;0.054;Swipe ;Bills;488.32;0
778693458;39;F;2;Unknown;Single;CA;91750;yes;no;no;unknown;Selfemployeed;12751;4;Blue;280;1;108;01-10-2023;Week-40;Q4;2023;12616;0;1376;29;0;Swipe ;Bills;330.24;0
778696608;46;M;3;Uneducated;Single;CA;91750;no;no;no;cellular;Businessman;78866;4;Blue;270;1;104;01-10-2023;Week-40;Q4;2023;10931;2297;4802;73;0.21;Swipe ;Food;720.3;0
778698408;40;F;2;Graduate;Single;FL;91750;yes;yes;no;cellular;Selfemployeed;14975;4;Blue;495;0;118;01-10-2023;Week-40;Q4;2023;2930;2024;1686;34;0.691;Swipe ;Bills;202.32;0
778699908;50;F;3;Doctorate;Single;FL;91750;no;yes;no;cellular;Selfemployeed;5225;5;Blue;100;1;110;01-10-2023;Week-40;Q4;2023;14447;0;915;29;0;Swipe ;Entertainment;82.35;0
778706508;56;F;1;Graduate;Married;CA;91750;no;yes;no;cellular;Selfemployeed;14265;4;Blue;200;0;95;01-10-2023;Week-40;Q4;2023;6231;0;1448;30;0;Swipe ;Entertainment;188.24;0
778708533;42;F;4;Graduate;Single;NV;91750;yes;no;no;cellular;Selfemployeed;2565;4;Blue;125;0;63;01-10-2023;Week-40;Q4;2023;1730;1616;869;27;0.934;Swipe ;Entertainment;104.28;0
778710783;52;F;1;Graduate;Married;TX;91750;yes;yes;yes;cellular;Businessman;42025;5;Blue;250;0;118;01-10-2023;Week-40;Q4;2023;18410;974;3778;83;0.053;Swipe ;Grocery;415.58;0
778712658;38;F;2;High School;Married;CA;91730;no;yes;yes;unknown;Selfemployeed;47979;4;Blue;370;0;114;01-10-2023;Week-40;Q4;2023;2001;960;4026;86;0.48;Swipe ;Bills;885.72;0
778714833;40;M;2;Uneducated;Married;MA;91750;no;no;no;cellular;Govt;83877;5;Blue;150;1;143;01-10-2023;Week-40;Q4;2023;3926;1760;4890;92;0.448;Swipe ;Food;391.2;0
778716783;40;M;2;Graduate;Married;FL;91750;no;yes;no;cellular;Blue-collar;102119;4;Blue;100;1;88;01-10-2023;Week-40;Q4;2023;11552;1970;7180;96;0.171;Swipe ;Fuel;1364.2;0
778718658;49;M;5;Unknown;Single;FL;91750;no;yes;no;cellular;Govt;49095;5;Blue;340;0;94;01-10-2023;Week-40;Q4;2023;9725;0;4062;65;0;Swipe ;Bills;1096.74;0
778720533;44;F;4;High School;Unknown;CA;91750;yes;yes;yes;telephone;Retirees;22347;3;Blue;395;0;118;01-10-2023;Week-40;Q4;2023;1722;0;2141;35;0;Chip ;Grocery;363.97;0
778722033;60;M;1;Uneducated;Single;CA;91750;yes;yes;no;cellular;Businessman;100383;5;Blue;415;1;80;01-10-2023;Week-40;Q4;2023;2275;1265;5626;77;0.556;Swipe ;Bills;787.64;0
778724058;56;M;2;Graduate;Married;CA;91750;no;yes;no;cellular;White-collar;46738;5;Blue;420;1;109;01-10-2023;Week-40;Q4;2023;5905;726;3982;65;0.123;Swipe ;Grocery;238.92;0
778728783;47;F;3;Uneducated;Married;OH;91750;yes;yes;no;unknown;White-collar;32020;4;Blue;100;1;94;01-10-2023;Week-40;Q4;2023;3156;2095;2739;56;0.664;Swipe ;Bills;328.68;0
778732158;53;F;0;Uneducated;Married;CA;91711;no;no;no;cellular;Govt;48288;5;Blue;125;1;149;01-10-2023;Week-40;Q4;2023;1507;0;4037;83;0;Chip ;Entertainment;444.07;0
778734108;42;F;1;Graduate;Married;NM;91750;no;yes;no;cellular;Govt;15301;5;Blue;250;0;109;01-10-2023;Week-40;Q4;2023;1686;1252;1758;42;0.743;Swipe ;Bills;369.18;0
778740708;42;F;2;Unknown;Single;NY;91750;yes;yes;yes;cellular;Retirees;53532;4;Blue;465;0;97;01-10-2023;Week-40;Q4;2023;1902;962;4203;69;0.506;Chip ;Fuel;672.48;1
778742358;47;F;1;High School;Single;CA;91750;no;yes;no;cellular;White-collar;104480;4;Blue;125;1;76;01-10-2023;Week-40;Q4;2023;4752;0;7517;76;0;Swipe ;Grocery;2029.59;1
778745058;57;M;3;Unknown;Single;NY;91750;no;no;no;cellular;Businessman;198286;4;Silver;280;1;150;01-10-2023;Week-40;Q4;2023;34516;0;15059;118;0;Chip ;Travel;3011.8;1
778747608;53;F;3;Unknown;Married;FL;91750;yes;no;no;cellular;Govt;47803;4;Blue;395;1;112;01-10-2023;Week-40;Q4;2023;1438.3;0;4022;61;0;Swipe ;Food;603.3;1
778755858;52;F;4;Graduate;Married;NY;91750;no;yes;no;unknown;Blue-collar;17696;5;Blue;150;0;97;01-10-2023;Week-40;Q4;2023;3665;1725;1881;55;0.471;Swipe ;Entertainment;188.1;1
778760808;59;F;0;Unknown;Married;CA;91750;yes;yes;no;cellular;Selfemployeed;20095;5;Blue;300;1;119;01-10-2023;Week-40;Q4;2023;8431;1862;2008;37;0.221;Chip ;Grocery;281.12;1
778770783;50;F;2;High School;Married;TX;91750;no;no;no;cellular;Selfemployeed;5225;5;Blue;150;0;132;01-10-2023;Week-40;Q4;2023;29801;1916;990;21;0.064;Swipe ;Bills;287.1;1
778780008;46;M;2;High School;Married;FL;91750;yes;yes;yes;cellular;Govt;52307;4;Blue;385;1;43;01-10-2023;Week-40;Q4;2023;1622;1249;4164;66;0.77;Chip ;Fuel;624.6;0
778781508;63;F;1;Uneducated;Single;CA;91750;yes;yes;no;cellular;Blue-collar;27818;3;Blue;270;0;97;01-10-2023;Week-40;Q4;2023;8477;2517;2455;41;0.297;Swipe ;Food;417.35;0
778782858;49;M;3;Graduate;Married;CA;91750;yes;yes;no;cellular;Retirees;63078;4;Blue;385;1;109;01-10-2023;Week-40;Q4;2023;3980;930;4449;82;0.234;Swipe ;Entertainment;756.33;0
778799583;47;F;4;High School;Married;TX;91750;yes;yes;no;cellular;Selfemployeed;14975;3;Blue;365;1;100;01-10-2023;Week-40;Q4;2023;2592;2227;1695;48;0.859;Swipe ;Food;339;0
778801608;47;F;4;Graduate;Married;FL;91750;no;no;no;cellular;Blue-collar;38923;4;Blue;385;1;73;01-10-2023;Week-40;Q4;2023;3606;1862;3568;92;0.516;Swipe ;Food;713.6;0
778810083;42;F;4;Graduate;Single;CA;91750;no;yes;no;cellular;Selfemployeed;52596;4;Blue;365;0;119;01-10-2023;Week-40;Q4;2023;4210;0;4175;58;0;Swipe ;Bills;292.25;0
778819083;58;F;1;Uneducated;Married;FL;91750;yes;no;yes;cellular;Blue-collar;24511;4;Blue;455;1;107;01-10-2023;Week-40;Q4;2023;1604;0;2264;47;0;Swipe ;Travel;430.16;0
778825908;37;M;2;Doctorate;Single;CA;90025;yes;no;no;telephone;Businessman;162109;4;Silver;250;0;154;01-10-2023;Week-40;Q4;2023;10272;1523;14321;113;0.148;Chip ;Bills;1002.47;0
778830933;44;M;3;Graduate;Single;TX;91750;yes;yes;no;telephone;Businessman;97807;4;Blue;100;0;74;01-10-2023;Week-40;Q4;2023;1804;1040;5308;78;0.576;Swipe ;Bills;849.28;0
778832883;50;F;3;Graduate;Single;NY;91750;yes;yes;no;cellular;Businessman;140462;4;Blue;360;1;49;01-10-2023;Week-40;Q4;2023;8257;961;13769;104;0.116;Swipe ;Food;3579.94;0
778837083;44;F;4;Graduate;Married;NY;91750;no;no;yes;cellular;Govt;21241;5;Blue;200;0;90;01-10-2023;Week-40;Q4;2023;12906;321;2078;62;0.025;Chip ;Grocery;228.58;0
778839108;54;F;1;Unknown;Married;CA;91750;yes;yes;yes;cellular;Retirees;40396;5;Blue;200;0;143;01-10-2023;Week-40;Q4;2023;6292;0;3687;74;0;Chip ;Bills;848.01;0
778844433;37;F;3;Post-Graduate;Married;FL;91750;yes;yes;no;cellular;Govt;35538;5;Blue;455;0;90;01-10-2023;Week-40;Q4;2023;20895;1808;3210;65;0.087;Swipe ;Bills;449.4;0
778847808;56;M;2;Graduate;Married;NY;91750;no;no;no;cellular;White-collar;85102;5;Blue;125;1;58;01-10-2023;Week-40;Q4;2023;2647;1245;4911;82;0.47;Swipe ;Fuel;736.65;0
778849908;39;M;2;High School;Single;CA;91750;yes;no;no;cellular;Retirees;74541;4;Blue;335;0;78;01-10-2023;Week-40;Q4;2023;2687;2452;4697;81;0.913;Swipe ;Food;751.52;0
778853358;42;M;2;Post-Graduate;Single;FL;91750;yes;no;no;cellular;White-collar;78187;5;Blue;490;1;94;01-10-2023;Week-40;Q4;2023;3297;0;4783;91;0;Swipe ;Entertainment;621.79;0
778855383;52;F;4;Post-Graduate;Married;CA;91750;yes;no;no;telephone;Businessman;19521;5;Blue;125;0;80;01-10-2023;Week-40;Q4;2023;1438.3;0;1975;40;0;Swipe ;Entertainment;256.75;0
778857108;63;F;0;Uneducated;Unknown;CA;91750;no;no;no;cellular;Retirees;58164;4;Blue;450;1;155;01-10-2023;Week-40;Q4;2023;3900;0;4337;81;0;Chip ;Fuel;867.4;0
778860783;45;F;3;Uneducated;Single;FL;91750;no;yes;no;cellular;Selfemployeed;32869;4;Blue;140;1;90;01-10-2023;Week-40;Q4;2023;24379;1116;2836;41;0.046;Swipe ;Entertainment;340.32;0
778863258;38;M;2;Unknown;Married;FL;91750;no;yes;no;unknown;Govt;88597;4;Blue;100;1;153;01-10-2023;Week-40;Q4;2023;6030;0;4983;62;0;Swipe ;Grocery;1046.43;0
778865583;38;M;3;High School;Single;NY;91750;no;no;no;cellular;Govt;104434;4;Blue;95;0;150;01-10-2023;Week-40;Q4;2023;6954;1502;7510;89;0.216;Swipe ;Bills;675.9;0
778867533;30;M;1;Uneducated;Single;CA;91750;yes;no;no;unknown;Selfemployeed;1250;5;Blue;290;1;91;01-10-2023;Week-40;Q4;2023;1438.3;0;689;23;0;Swipe ;Bills;89.57;0
778868958;48;F;2;Graduate;Single;NY;91750;no;yes;no;cellular;Selfemployeed;2565;5;Blue;220;0;46;01-10-2023;Week-40;Q4;2023;1929;1673;857;36;0.867;Swipe ;Bills;85.7;0
778871508;33;F;3;Graduate;Married;NY;91750;no;no;no;unknown;Selfemployeed;8250;4;Blue;380;1;88;01-10-2023;Week-40;Q4;2023;13048;1954;1170;24;0.15;Swipe ;Bills;339.3;0
778873608;49;F;3;High School;Single;NY;91750;yes;no;no;cellular;Businessman;164628;4;Silver;275;1;80;01-10-2023;Week-40;Q4;2023;34516;1984;14335;116;0.057;Chip ;Travel;2867;0
778878633;45;F;2;Graduate;Single;CA;91750;no;yes;yes;cellular;Govt;37003;4;Blue;100;0;118;01-10-2023;Week-40;Q4;2023;1817;885;3400;67;0.487;Chip ;Fuel;850;0
778880358;38;M;2;High School;Married;FL;91750;no;no;no;cellular;White-collar;53703;5;Blue;420;1;112;01-10-2023;Week-40;Q4;2023;2485;1648;4208;71;0.663;Swipe ;Entertainment;673.28;0
778882758;58;F;1;Graduate;Married;CA;91750;no;yes;no;cellular;Govt;18754;5;Blue;300;0;113;01-10-2023;Week-40;Q4;2023;3602;2013;1935;47;0.559;Swipe ;Entertainment;270.9;0
778885158;36;F;1;Doctorate;Single;NY;91750;no;no;no;unknown;Selfemployeed;13170;4;Blue;375;0;111;01-10-2023;Week-40;Q4;2023;2472;2457;1392;33;0.994;Swipe ;Bills;375.84;0
